route,time_s,mean_abs_H_squared_db,los
site_05_route_02,2.202,-71.2995288155158,1
site_05_route_02,2.204,-71.30033961868263,1
site_05_route_02,2.206,-71.30116275105733,1
site_05_route_02,2.208,-71.30197990564741,1
site_05_route_02,2.21,-71.30278984193004,1
site_05_route_02,2.212,-71.30362046369008,1
site_05_route_02,2.214,-71.30448056729308,1
site_05_route_02,2.216,-71.30525755141227,1
site_05_route_02,2.218,-71.30606958859326,1
site_05_route_02,2.22,-71.30692254454439,1
site_05_route_02,2.222,-71.3077109008499,1
site_05_route_02,2.224,-71.30854432425261,1
site_05_route_02,2.226,-71.3093939278327,1
site_05_route_02,2.228,-71.31023163564032,1
site_05_route_02,2.23,-71.31111100007602,1
site_05_route_02,2.232,-71.3119317156337,1
site_05_route_02,2.234,-71.31277885580499,1
site_05_route_02,2.236,-71.31364290557539,1
site_05_route_02,2.238,-71.31445883643117,1
site_05_route_02,2.24,-71.31528873686938,1
site_05_route_02,2.242,-71.31614394887548,1
site_05_route_02,2.244,-71.31729119080842,1
site_05_route_02,2.246,-71.3181452362246,1
site_05_route_02,2.248,-71.31900322811448,1
site_05_route_02,2.25,-71.31986297304896,1
site_05_route_02,2.252,-71.32071926194018,1
site_05_route_02,2.254,-71.32157268845292,1
site_05_route_02,2.256,-71.32241836380462,1
site_05_route_02,2.258,-71.32326270263925,1
site_05_route_02,2.26,-71.32411104977407,1
site_05_route_02,2.262,-71.32496465638964,1
site_05_route_02,2.264,-71.32583088440354,1
site_05_route_02,2.266,-71.32670492958108,1
site_05_route_02,2.268,-71.3275845171936,1
site_05_route_02,2.27,-71.3284631492827,1
site_05_route_02,2.272,-71.32933670420074,1
site_05_route_02,2.274,-71.33020443396416,1
site_05_route_02,2.276,-71.33106999460634,1
site_05_route_02,2.278,-71.3319645868405,1
site_05_route_02,2.28,-71.33280027980122,1
site_05_route_02,2.282,-71.33367593329592,1
site_05_route_02,2.284,-71.33459737644775,1
site_05_route_02,2.286,-71.33545318269348,1
site_05_route_02,2.288,-71.33635098509431,1
site_05_route_02,2.29,-71.33724531225934,1
site_05_route_02,2.292,-71.33813667598577,1
site_05_route_02,2.294,-71.33906181640708,1
site_05_route_02,2.296,-71.33990008977068,1
site_05_route_02,2.298,-71.34077888662847,1
site_05_route_02,2.3,-71.3417071436377,1
site_05_route_02,2.302,-71.34255308931262,1
site_05_route_02,2.304,-71.34345508534584,1
site_05_route_02,2.306,-71.34436450749314,1
site_05_route_02,2.308,-71.34527370621136,1
site_05_route_02,2.31,-71.34618108672903,1
site_05_route_02,2.312,-71.34708610178039,1
site_05_route_02,2.314,-71.34798217733236,1
site_05_route_02,2.316,-71.34887058412953,1
site_05_route_02,2.318,-71.3497613075709,1
site_05_route_02,2.32,-71.35065632480982,1
site_05_route_02,2.322,-71.35155854197595,1
site_05_route_02,2.324,-71.35247062558518,1
site_05_route_02,2.326,-71.35338741442202,1
site_05_route_02,2.328,-71.35430254398067,1
site_05_route_02,2.33,-71.35521308723858,1
site_05_route_02,2.332,-71.3561155220623,1
site_05_route_02,2.334,-71.35701087964695,1
site_05_route_02,2.336,-71.35790214932456,1
site_05_route_02,2.338,-71.35879850212248,1
site_05_route_02,2.34,-71.35969763330051,1
site_05_route_02,2.342,-71.36065851568192,1
site_05_route_02,2.344,-71.36151720884762,1
site_05_route_02,2.346,-71.36243306961015,1
site_05_route_02,2.348,-71.36340255570576,1
site_05_route_02,2.35,-71.36425600423847,1
site_05_route_02,2.352,-71.36515625411158,1
site_05_route_02,2.354,-71.36604864565174,1
site_05_route_02,2.356,-71.36693513490114,1
site_05_route_02,2.358,-71.36787742366488,1
site_05_route_02,2.36,-71.36872695722516,1
site_05_route_02,2.362,-71.36963018199415,1
site_05_route_02,2.364,-71.37059269069867,1
site_05_route_02,2.366,-71.37145474489566,1
site_05_route_02,2.368,-71.37236397669876,1
site_05_route_02,2.37,-71.37326655482498,1
site_05_route_02,2.372,-71.37415952916066,1
site_05_route_02,2.374,-71.37504524960913,1
site_05_route_02,2.376,-71.37592932290603,1
site_05_route_02,2.378,-71.37681391395411,1
site_05_route_02,2.38,-71.37771122031678,1
site_05_route_02,2.382,-71.37861216068319,1
site_05_route_02,2.384,-71.37952066830307,1
site_05_route_02,2.386,-71.38042780424105,1
site_05_route_02,2.388,-71.38133533349468,1
site_05_route_02,2.39,-71.38223005609444,1
site_05_route_02,2.392,-71.38311875148213,1
site_05_route_02,2.394,-71.38400073139367,1
site_05_route_02,2.396,-71.38488361557265,1
site_05_route_02,2.398,-71.38576879802659,1
site_05_route_02,2.4,-71.3866618316696,1
site_05_route_02,2.402,-71.3875704570914,1
site_05_route_02,2.404,-71.38847673304947,1
site_05_route_02,2.406,-71.38942545897852,1
site_05_route_02,2.408,-71.40089256470739,1
site_05_route_02,2.41,-71.40190184276422,1
site_05_route_02,2.412,-71.40293495789516,1
site_05_route_02,2.414,-71.40388352178746,1
site_05_route_02,2.416,-71.40486099842286,1
site_05_route_02,2.418,-71.40584153113305,1
site_05_route_02,2.42,-71.40682428415985,1
site_05_route_02,2.422,-71.40784576395576,1
site_05_route_02,2.424,-71.40879506489775,1
site_05_route_02,2.426,-71.40977051103157,1
site_05_route_02,2.428,-71.41077352112467,1
site_05_route_02,2.43,-71.4116882021702,1
site_05_route_02,2.432,-71.41262710062838,1
site_05_route_02,2.434,-71.41355749375144,1
site_05_route_02,2.436,-71.41448376057062,1
site_05_route_02,2.438,-71.41541282627753,1
site_05_route_02,2.44,-71.4163456165402,1
site_05_route_02,2.442,-71.41727763621576,1
site_05_route_02,2.444,-71.41821284522524,1
site_05_route_02,2.446,-71.41913873762661,1
site_05_route_02,2.448,-71.4200534264542,1
site_05_route_02,2.45,-71.42095258128263,1
site_05_route_02,2.452,-71.42184346172535,1
site_05_route_02,2.454,-71.42272764273282,1
site_05_route_02,2.456,-71.42360798479031,1
site_05_route_02,2.458,-71.42449246297593,1
site_05_route_02,2.46,-71.42538058602406,1
site_05_route_02,2.462,-71.42626589047835,1
site_05_route_02,2.464,-71.42715868461661,1
site_05_route_02,2.466,-71.42803842665928,1
site_05_route_02,2.468,-71.4289068975137,1
site_05_route_02,2.47,-71.42980354209621,1
site_05_route_02,2.472,-71.43060896963159,1
site_05_route_02,2.474,-71.43144860051709,1
site_05_route_02,2.476,-71.43232628037184,1
site_05_route_02,2.478,-71.43312883744046,1
site_05_route_02,2.48,-71.43397659945926,1
site_05_route_02,2.482,-71.43482492948719,1
site_05_route_02,2.484,-71.43573235707989,1
site_05_route_02,2.486,-71.43660693503247,1
site_05_route_02,2.488,-71.43739560111649,1
site_05_route_02,2.49,-71.43820802630047,1
site_05_route_02,2.492,-71.43904483809811,1
site_05_route_02,2.494,-71.43980847769386,1
site_05_route_02,2.496,-71.4406079204108,1
site_05_route_02,2.498,-71.44140928130986,1
site_05_route_02,2.5,-71.44221398548437,1
site_05_route_02,2.502,-71.4430205939677,1
site_05_route_02,2.504,-71.44381778517796,1
site_05_route_02,2.506,-71.44460847313898,1
site_05_route_02,2.508,-71.44538849940896,1
site_05_route_02,2.51,-71.4461548259156,1
site_05_route_02,2.512,-71.4469109574557,1
site_05_route_02,2.514,-71.44766249428416,1
site_05_route_02,2.516,-71.44841450298058,1
site_05_route_02,2.518,-71.44916945158246,1
site_05_route_02,2.52,-71.44992945478315,1
site_05_route_02,2.522,-71.45068437346366,1
site_05_route_02,2.524,-71.45143553939499,1
site_05_route_02,2.526,-71.45217636323582,1
site_05_route_02,2.528,-71.45290617550839,1
site_05_route_02,2.53,-71.4536205644278,1
site_05_route_02,2.532,-71.45433037221872,1
site_05_route_02,2.534,-71.45504290741155,1
site_05_route_02,2.536,-71.4557394556809,1
site_05_route_02,2.538,-71.4564488249651,1
site_05_route_02,2.54,-71.45716796731513,1
site_05_route_02,2.542,-71.45786922715115,1
site_05_route_02,2.544,-71.45857061203426,1
site_05_route_02,2.546,-71.45926199018602,1
site_05_route_02,2.548,-71.45993971910232,1
site_05_route_02,2.55,-71.46061219794002,1
site_05_route_02,2.552,-71.46126608638033,1
site_05_route_02,2.554,-71.46193159723653,1
site_05_route_02,2.556,-71.46259832122664,1
site_05_route_02,2.558,-71.46326431046715,1
site_05_route_02,2.56,-71.46392964537378,1
site_05_route_02,2.562,-71.4645966842787,1
site_05_route_02,2.564,-71.46525913979751,1
site_05_route_02,2.566,-71.46591225345672,1
site_05_route_02,2.568,-71.46654961893445,1
site_05_route_02,2.57,-71.46718492390642,1
site_05_route_02,2.572,-71.46781214703665,1
site_05_route_02,2.574,-71.46844371222646,1
site_05_route_02,2.576,-71.46907897127066,1
site_05_route_02,2.578,-71.4697216028548,1
site_05_route_02,2.58,-71.4703644072273,1
site_05_route_02,2.582,-71.47101014939541,1
site_05_route_02,2.584,-71.47165140604399,1
site_05_route_02,2.586,-71.47228084453606,1
site_05_route_02,2.588,-71.47290166593987,1
site_05_route_02,2.59,-71.47352147536063,1
site_05_route_02,2.592,-71.47413946174416,1
site_05_route_02,2.594,-71.47476349359252,1
site_05_route_02,2.596,-71.47539686178297,1
site_05_route_02,2.598,-71.4760654763967,1
site_05_route_02,2.6,-71.47668709976266,1
site_05_route_02,2.602,-71.47733552719872,1
site_05_route_02,2.604,-71.47800969629749,1
site_05_route_02,2.606,-71.47861683951064,1
site_05_route_02,2.608,-71.4792512115987,1
site_05_route_02,2.61,-71.47988632657348,1
site_05_route_02,2.612,-71.4805246813759,1
site_05_route_02,2.614,-71.4812105627034,1
site_05_route_02,2.616,-71.48183698049861,1
site_05_route_02,2.618,-71.48250760454746,1
site_05_route_02,2.62,-71.48323133188055,1
site_05_route_02,2.622,-71.48387167566092,1
site_05_route_02,2.624,-71.48454996488678,1
site_05_route_02,2.626,-71.48522504796831,1
site_05_route_02,2.628,-71.48589943980954,1
site_05_route_02,2.63,-71.48657833069922,1
site_05_route_02,2.632,-71.48727181388888,1
site_05_route_02,2.634,-71.48797046423402,1
site_05_route_02,2.636,-71.48869252021721,1
site_05_route_02,2.638,-71.48941982777283,1
site_05_route_02,2.64,-71.49015952025135,1
site_05_route_02,2.642,-71.4909008609773,1
site_05_route_02,2.644,-71.49164368211716,1
site_05_route_02,2.646,-71.4923797452539,1
site_05_route_02,2.648,-71.49311995389111,1
site_05_route_02,2.65,-71.49386581988884,1
site_05_route_02,2.652,-71.49462503978393,1
site_05_route_02,2.654,-71.49540761240746,1
site_05_route_02,2.656,-71.49620106900086,1
site_05_route_02,2.658,-71.49700553923275,1
site_05_route_02,2.66,-71.4978189591043,1
site_05_route_02,2.662,-71.49868457524433,1
site_05_route_02,2.664,-71.49851589282905,1
site_05_route_02,2.666,-71.49929951872386,1
site_05_route_02,2.668,-71.50012361624576,1
site_05_route_02,2.67,-71.5008712094094,1
site_05_route_02,2.672,-71.50167954885735,1
site_05_route_02,2.674,-71.50250541904548,1
site_05_route_02,2.676,-71.50334815596543,1
site_05_route_02,2.678,-71.50422876909259,1
site_05_route_02,2.68,-71.50505095907108,1
site_05_route_02,2.682,-71.50590335641758,1
site_05_route_02,2.684,-71.50678030939434,1
site_05_route_02,2.686,-71.50759915810978,1
site_05_route_02,2.688,-71.50844825985902,1
site_05_route_02,2.69,-71.50930914404002,1
site_05_route_02,2.692,-71.51018144933721,1
site_05_route_02,2.694,-71.51107732612641,1
site_05_route_02,2.696,-71.5119864689988,1
site_05_route_02,2.698,-71.51290128393886,1
site_05_route_02,2.7,-71.51384697008659,1
site_05_route_02,2.702,-71.51481729266916,1
site_05_route_02,2.704,-71.51574910950906,1
site_05_route_02,2.706,-71.51662168771827,1
site_05_route_02,2.708,-71.51752410525074,1
site_05_route_02,2.71,-71.51843471846637,1
site_05_route_02,2.712,-71.5193579055145,1
site_05_route_02,2.714,-71.52029914101024,1
site_05_route_02,2.716,-71.52126977515762,1
site_05_route_02,2.718,-71.52220277677317,1
site_05_route_02,2.72,-71.52315518674469,1
site_05_route_02,2.722,-71.5240955884902,1
site_05_route_02,2.724,-71.5250294283255,1
site_05_route_02,2.726,-71.52594105728762,1
site_05_route_02,2.728,-71.5269035384551,1
site_05_route_02,2.73,-71.5278578410407,1
site_05_route_02,2.732,-71.52880271455936,1
site_05_route_02,2.734,-71.52982174866881,1
site_05_route_02,2.736,-71.5308237210767,1
site_05_route_02,2.738,-71.53182982995752,1
site_05_route_02,2.74,-71.53282384350712,1
site_05_route_02,2.742,-71.53379167112155,1
site_05_route_02,2.744,-71.53480569700936,1
site_05_route_02,2.746,-71.53579605021321,1
site_05_route_02,2.748,-71.53677141466989,1
site_05_route_02,2.75,-71.53780103607698,1
site_05_route_02,2.752,-71.53885808397023,1
site_05_route_02,2.754,-71.5399111606084,1
site_05_route_02,2.756,-71.54097189864612,1
site_05_route_02,2.758,-71.54200514154161,1
site_05_route_02,2.76,-71.54307988146606,1
site_05_route_02,2.762,-71.54411620759049,1
site_05_route_02,2.764,-71.54511477069774,1
site_05_route_02,2.766,-71.54618770092024,1
site_05_route_02,2.768,-71.54719295851619,1
site_05_route_02,2.77,-71.54830460085589,1
site_05_route_02,2.772,-71.54938837725294,1
site_05_route_02,2.774,-71.55048609210209,1
site_05_route_02,2.776,-71.5515294451726,1
site_05_route_02,2.778,-71.55266963109257,1
site_05_route_02,2.78,-71.55374859196738,1
site_05_route_02,2.782,-71.55481060095072,1
site_05_route_02,2.784,-71.55587180713638,1
site_05_route_02,2.786,-71.5569455698887,1
site_05_route_02,2.788,-71.55796016251651,1
site_05_route_02,2.79,-71.55916003524175,1
site_05_route_02,2.792,-71.56027308535113,1
site_05_route_02,2.794,-71.5613274113404,1
site_05_route_02,2.796,-71.56256615168172,1
site_05_route_02,2.798,-71.56297041663026,1
site_05_route_02,2.8,-71.56393317962934,1
site_05_route_02,2.802,-71.56506588705723,1
site_05_route_02,2.804,-71.56611951326222,1
site_05_route_02,2.806,-71.56713908096083,1
site_05_route_02,2.808,-71.56829383545613,1
site_05_route_02,2.81,-71.56941879400593,1
site_05_route_02,2.812,-71.57033346838428,1
site_05_route_02,2.814,-71.57144885999938,1
site_05_route_02,2.816,-71.57259510645311,1
site_05_route_02,2.818,-71.57373460766595,1
site_05_route_02,2.82,-71.57486570909316,1
site_05_route_02,2.822,-71.57600929820424,1
site_05_route_02,2.824,-71.57716270788248,1
site_05_route_02,2.826,-71.57834241247745,1
site_05_route_02,2.828,-71.57954885192031,1
site_05_route_02,2.83,-71.5807816707172,1
site_05_route_02,2.832,-71.58189188601868,1
site_05_route_02,2.834,-71.58326858099323,1
site_05_route_02,2.836,-71.58449579921933,1
site_05_route_02,2.838,-71.58571985377269,1
site_05_route_02,2.84,-71.586936977156,1
site_05_route_02,2.842,-71.58802225563724,1
site_05_route_02,2.844,-71.58940654548944,1
site_05_route_02,2.846,-71.59067805368691,1
site_05_route_02,2.848,-71.59197456929917,1
site_05_route_02,2.85,-71.59328283195647,1
site_05_route_02,2.852,-71.59459308061118,1
site_05_route_02,2.854,-71.59592362045171,1
site_05_route_02,2.856,-71.59717762297905,1
site_05_route_02,2.858,-71.5984483313833,1
site_05_route_02,2.86,-71.5997423871006,1
site_05_route_02,2.862,-71.6008443680997,1
site_05_route_02,2.864,-71.60231400584833,1
site_05_route_02,2.866,-71.60348250525955,1
site_05_route_02,2.868,-71.6049921175797,1
site_05_route_02,2.87,-71.6063601318301,1
site_05_route_02,2.872,-71.60754127384268,1
site_05_route_02,2.874,-71.60903748970453,1
site_05_route_02,2.876,-71.61034946744016,1
site_05_route_02,2.878,-71.61149766945553,1
site_05_route_02,2.88,-71.6129757488911,1
site_05_route_02,2.882,-71.61430663538104,1
site_05_route_02,2.884,-71.6156735963426,1
site_05_route_02,2.886,-71.61705440712967,1
site_05_route_02,2.888,-71.61844757325622,1
site_05_route_02,2.89,-71.61983857053646,1
site_05_route_02,2.892,-71.62121625471566,1
site_05_route_02,2.894,-71.62256885686575,1
site_05_route_02,2.896,-71.62390620380914,1
site_05_route_02,2.898,-71.62508024488838,1
site_05_route_02,2.9,-71.62658977902007,1
site_05_route_02,2.902,-71.6279547694466,1
site_05_route_02,2.904,-71.62975278521881,1
site_05_route_02,2.906,-71.63099992671809,1
site_05_route_02,2.908,-71.63255854002004,1
site_05_route_02,2.91,-71.63394278154543,1
site_05_route_02,2.912,-71.63514966293214,1
site_05_route_02,2.914,-71.63663839049825,1
site_05_route_02,2.916,-71.63795655733065,1
site_05_route_02,2.918,-71.63921749098377,1
site_05_route_02,2.92,-71.64060601130392,1
site_05_route_02,2.922,-71.64195577662646,1
site_05_route_02,2.924,-71.64326174700935,1
site_05_route_02,2.926,-71.64469083199604,1
site_05_route_02,2.928,-71.64590333790119,1
site_05_route_02,2.93,-71.6473679712159,1
site_05_route_02,2.932,-71.6486606239715,1
site_05_route_02,2.934,-71.64974753194072,1
site_05_route_02,2.936,-71.6511945709727,1
site_05_route_02,2.938,-71.65246160898,1
site_05_route_02,2.94,-71.65370328799851,1
site_05_route_02,2.942,-71.65505548201415,1
site_05_route_02,2.944,-71.65636821470606,1
site_05_route_02,2.946,-71.65767785068981,1
site_05_route_02,2.948,-71.65896521790314,1
site_05_route_02,2.95,-71.65967762181783,1
site_05_route_02,2.952,-71.66080425203124,1
site_05_route_02,2.954,-71.66212343222018,1
site_05_route_02,2.956,-71.66334213304764,1
site_05_route_02,2.958,-71.66458076320278,1
site_05_route_02,2.96,-71.66575481620248,1
site_05_route_02,2.962,-71.66711955339743,1
site_05_route_02,2.964,-71.66840004971644,1
site_05_route_02,2.966,-71.66958594002287,1
site_05_route_02,2.968,-71.67089947473634,1
site_05_route_02,2.97,-71.6721069982545,1
site_05_route_02,2.972,-71.67329026593238,1
site_05_route_02,2.974,-71.67447391401312,1
site_05_route_02,2.976,-71.67566982635232,1
site_05_route_02,2.978,-71.67685473077248,1
site_05_route_02,2.98,-71.67814047091989,1
site_05_route_02,2.982,-71.67946139401866,1
site_05_route_02,2.984,-71.68088944204304,1
site_05_route_02,2.986,-71.68205502299362,1
site_05_route_02,2.988,-71.68330110966323,1
site_05_route_02,2.99,-71.68439059568362,1
site_05_route_02,2.992,-71.68549275914205,1
site_05_route_02,2.994,-71.68663952131263,1
